"name","date.x","followers","followers_change","month","followers_m","followers_c_m","rank","month_rank","republican","followers_1k","date.y","description","month_label"
"berniesanders",2019-09-22,3709319,2219,"2019-09",110709373,87943,3,3,FALSE,3709,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-21,3707100,2744,"2019-09",110709373,87943,3,3,FALSE,3707,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-20,3704356,2327,"2019-09",110709373,87943,3,3,FALSE,3704,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-19,3702029,2373,"2019-09",110709373,87943,3,3,FALSE,3702,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-18,3699656,2855,"2019-09",110709373,87943,3,3,FALSE,3700,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-17,3696801,2542,"2019-09",110709373,87943,3,3,FALSE,3697,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-16,3694259,2977,"2019-09",110709373,87943,3,3,FALSE,3694,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-15,3691282,3835,"2019-09",110709373,87943,3,3,FALSE,3691,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-14,3687447,5699,"2019-09",110709373,87943,3,3,FALSE,3687,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-13,3681748,4001,"2019-09",110709373,87943,3,3,FALSE,3682,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-12,3677747,2735,"2019-09",110709373,87943,3,3,FALSE,3678,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-11,3675012,2088,"2019-09",110709373,87943,3,3,FALSE,3675,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-10,3672924,2557,"2019-09",110709373,87943,3,3,FALSE,3673,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-09,3670367,2817,"2019-09",110709373,87943,3,3,FALSE,3670,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-08,3667550,2222,"2019-09",110709373,87943,3,3,FALSE,3668,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-07,3665328,2165,"2019-09",110709373,87943,3,3,FALSE,3665,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-06,3663163,3368,"2019-09",110709373,87943,3,3,FALSE,3663,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-05,3659795,3621,"2019-09",110709373,87943,3,3,FALSE,3660,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-04,3656174,2214,"2019-09",110709373,87943,3,3,FALSE,3656,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-03,3653960,3496,"2019-09",110709373,87943,3,3,FALSE,3654,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-02,3650464,3826,"2019-09",110709373,87943,3,3,FALSE,3650,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"berniesanders",2019-09-01,3646638,3012,"2019-09",110709373,87943,3,3,FALSE,3647,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-30,1350925,1391,"2019-09",38859340,17008,5,4,FALSE,1351,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-29,1349534,1620,"2019-09",38859340,17008,5,4,FALSE,1350,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-28,1347914,1997,"2019-09",38859340,17008,5,4,FALSE,1348,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-27,1345917,1641,"2019-09",38859340,17008,5,4,FALSE,1346,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-26,1344276,1424,"2019-09",38859340,17008,5,4,FALSE,1344,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-25,1342852,847,"2019-09",38859340,17008,5,4,FALSE,1343,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-24,1342005,-200,"2019-09",38859340,17008,5,4,FALSE,1342,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-23,1342205,-659,"2019-09",38859340,17008,5,4,FALSE,1342,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-22,1342864,-5,"2019-09",38859340,17008,5,4,FALSE,1343,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-21,1342869,750,"2019-09",38859340,17008,5,4,FALSE,1343,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-20,1342119,336,"2019-09",38859340,17008,5,4,FALSE,1342,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-19,1341783,439,"2019-09",38859340,17008,5,4,FALSE,1342,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-18,1341344,668,"2019-09",38859340,17008,5,4,FALSE,1341,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-17,1340676,547,"2019-09",38859340,17008,5,4,FALSE,1341,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-16,1340129,635,"2019-09",38859340,17008,5,4,FALSE,1340,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-15,1339494,529,"2019-09",38859340,17008,5,4,FALSE,1339,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-14,1338965,1100,"2019-09",38859340,17008,5,4,FALSE,1339,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-13,1337865,1406,"2019-09",38859340,17008,4,4,FALSE,1338,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-12,1336459,397,"2019-09",38859340,17008,4,4,FALSE,1336,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-11,1336062,209,"2019-09",38859340,17008,4,4,FALSE,1336,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-10,1335853,172,"2019-09",38859340,17008,4,4,FALSE,1336,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-09,1335681,212,"2019-09",38859340,17008,4,4,FALSE,1336,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-08,1335469,100,"2019-09",38859340,17008,4,4,FALSE,1335,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-07,1335369,452,"2019-09",38859340,17008,4,4,FALSE,1335,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-06,1334917,722,"2019-09",38859340,17008,4,4,FALSE,1335,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-05,1334195,388,"2019-09",38859340,17008,4,4,FALSE,1334,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-04,1333807,-68,"2019-09",38859340,17008,4,4,FALSE,1334,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-03,1333875,-42,"2019-09",38859340,17008,4,4,FALSE,1334,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"joebiden",2019-09-02,1333917,0,"2019-09",38859340,17008,4,4,FALSE,1334,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-30,1988995,3296,"2019-09",32982896,87623,4,5,FALSE,1989,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-29,1985699,3992,"2019-09",32982896,87623,4,5,FALSE,1986,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-28,1981707,5294,"2019-09",32982896,87623,4,5,FALSE,1982,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-27,1976413,10604,"2019-09",32982896,87623,4,5,FALSE,1976,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-26,1965809,17111,"2019-09",32982896,87623,4,5,FALSE,1966,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-25,1948698,4733,"2019-09",32982896,87623,4,5,FALSE,1949,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-24,1943965,4344,"2019-09",32982896,87623,4,5,FALSE,1944,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-23,1939621,4503,"2019-09",32982896,87623,4,5,FALSE,1940,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-22,1935118,4539,"2019-09",32982896,87623,4,5,FALSE,1935,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-21,1930579,4843,"2019-09",32982896,87623,4,5,FALSE,1931,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-20,1925736,4267,"2019-09",32982896,87623,4,5,FALSE,1926,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-19,1921469,4595,"2019-09",32982896,87623,4,5,FALSE,1921,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-18,1916874,5884,"2019-09",32982896,87623,4,5,FALSE,1917,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-17,1910990,4377,"2019-09",32982896,87623,4,5,FALSE,1911,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-16,1906613,3375,"2019-09",32982896,87623,4,5,FALSE,1907,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-15,1903238,1866,"2019-09",32982896,87623,4,5,FALSE,1903,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"elizabethwarren",2019-09-14,1901372,0,"2019-09",32982896,87623,4,5,FALSE,1901,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-30,14793433,12613,"2019-09",437878948,372435,2,2,TRUE,14793,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-29,14780820,9804,"2019-09",437878948,372435,2,2,TRUE,14781,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-28,14771016,10895,"2019-09",437878948,372435,2,2,TRUE,14771,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-27,14760121,13405,"2019-09",437878948,372435,2,2,TRUE,14760,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-26,14746716,18678,"2019-09",437878948,372435,2,2,TRUE,14747,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-25,14728038,31668,"2019-09",437878948,372435,2,2,TRUE,14728,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-24,14696370,26257,"2019-09",437878948,372435,2,2,TRUE,14696,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-23,14670113,13982,"2019-09",437878948,372435,2,2,TRUE,14670,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-22,14656131,9339,"2019-09",437878948,372435,2,2,TRUE,14656,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-21,14646792,11311,"2019-09",437878948,372435,2,2,TRUE,14647,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-20,14635481,12207,"2019-09",437878948,372435,2,2,TRUE,14635,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-19,14623274,8413,"2019-09",437878948,372435,2,2,TRUE,14623,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-18,14614861,6721,"2019-09",437878948,372435,2,2,TRUE,14615,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-17,14608140,11837,"2019-09",437878948,372435,2,2,TRUE,14608,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-16,14596303,6186,"2019-09",437878948,372435,2,2,TRUE,14596,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-15,14590117,6439,"2019-09",437878948,372435,2,2,TRUE,14590,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-14,14583678,9287,"2019-09",437878948,372435,2,2,TRUE,14584,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-13,14574391,15943,"2019-09",437878948,372435,2,2,TRUE,14574,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-12,14558448,40352,"2019-09",437878948,372435,2,2,TRUE,14558,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-11,14518096,5050,"2019-09",437878948,372435,2,2,TRUE,14518,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-10,14513046,6913,"2019-09",437878948,372435,2,2,TRUE,14513,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-09,14506133,10059,"2019-09",437878948,372435,2,2,TRUE,14506,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-08,14496074,9632,"2019-09",437878948,372435,2,2,TRUE,14496,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-07,14486442,9521,"2019-09",437878948,372435,2,2,TRUE,14486,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-06,14476921,11018,"2019-09",437878948,372435,2,2,TRUE,14477,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-05,14465903,8606,"2019-09",437878948,372435,2,2,TRUE,14466,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-04,14457297,7792,"2019-09",437878948,372435,2,2,TRUE,14457,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-03,14449505,7799,"2019-09",437878948,372435,2,2,TRUE,14450,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-02,14441706,8124,"2019-09",437878948,372435,2,2,TRUE,14442,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"realdonaldtrump",2019-09-01,14433582,12584,"2019-09",437878948,372435,2,2,TRUE,14434,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-30,404095,195,"2019-09",12087556,1790,6,6,TRUE,404,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-29,403900,92,"2019-09",12087556,1790,6,6,TRUE,404,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-28,403808,255,"2019-09",12087556,1790,6,6,TRUE,404,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-27,403553,223,"2019-09",12087556,1790,6,6,TRUE,404,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-26,403330,276,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-25,403054,99,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-24,402955,97,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-23,402858,70,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-22,402788,13,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-21,402775,24,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-20,402751,37,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-19,402714,-102,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-18,402816,-71,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-17,402887,-62,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-16,402949,7,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-15,402942,-17,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-14,402959,23,"2019-09",12087556,1790,6,6,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-13,402936,151,"2019-09",12087556,1790,5,5,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-12,402785,8,"2019-09",12087556,1790,5,5,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-11,402777,80,"2019-09",12087556,1790,5,5,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-10,402697,-66,"2019-09",12087556,1790,5,5,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-09,402763,-13,"2019-09",12087556,1790,5,5,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-08,402776,-3,"2019-09",12087556,1790,5,5,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-07,402779,3,"2019-09",12087556,1790,5,5,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-06,402776,59,"2019-09",12087556,1790,5,5,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-05,402717,86,"2019-09",12087556,1790,5,5,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-04,402631,228,"2019-09",12087556,1790,5,5,TRUE,403,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-03,402403,253,"2019-09",12087556,1790,5,5,TRUE,402,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-02,402150,-82,"2019-09",12087556,1790,5,5,TRUE,402,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"sentedcruz",2019-09-01,402232,-73,"2019-09",12087556,1790,4,4,TRUE,402,NA,"Coronavirus yet to occur","2019-09 :  Coronavirus yet to occur"
"barackobama",2019-10-31,24980492,13936,"2019-10",769942472,396699,1,1,FALSE,24980,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-30,24966556,13838,"2019-10",769942472,396699,1,1,FALSE,24967,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-29,24952718,6348,"2019-10",769942472,396699,1,1,FALSE,24953,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-28,24946370,6942,"2019-10",769942472,396699,1,1,FALSE,24946,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-27,24939428,7481,"2019-10",769942472,396699,1,1,FALSE,24939,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-26,24931947,6917,"2019-10",769942472,396699,1,1,FALSE,24932,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-25,24925030,6398,"2019-10",769942472,396699,1,1,FALSE,24925,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-24,24918632,8145,"2019-10",769942472,396699,1,1,FALSE,24919,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-23,24910487,7359,"2019-10",769942472,396699,1,1,FALSE,24910,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-22,24903128,7427,"2019-10",769942472,396699,1,1,FALSE,24903,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-21,24895701,7879,"2019-10",769942472,396699,1,1,FALSE,24896,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-20,24887822,6061,"2019-10",769942472,396699,1,1,FALSE,24888,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-19,24881761,4816,"2019-10",769942472,396699,1,1,FALSE,24882,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-18,24876945,7768,"2019-10",769942472,396699,1,1,FALSE,24877,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-17,24869177,8245,"2019-10",769942472,396699,1,1,FALSE,24869,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-16,24860932,6850,"2019-10",769942472,396699,1,1,FALSE,24861,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-15,24854082,7036,"2019-10",769942472,396699,1,1,FALSE,24854,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-14,24847046,11521,"2019-10",769942472,396699,1,1,FALSE,24847,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-13,24835525,15350,"2019-10",769942472,396699,1,1,FALSE,24836,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-12,24820175,5044,"2019-10",769942472,396699,1,1,FALSE,24820,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-11,24815131,10129,"2019-10",769942472,396699,1,1,FALSE,24815,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-10,24805002,12228,"2019-10",769942472,396699,1,1,FALSE,24805,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-09,24792774,12022,"2019-10",769942472,396699,1,1,FALSE,24793,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-08,24780752,10547,"2019-10",769942472,396699,1,1,FALSE,24781,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-07,24770205,14620,"2019-10",769942472,396699,1,1,FALSE,24770,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-06,24755585,22240,"2019-10",769942472,396699,1,1,FALSE,24756,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-05,24733345,38675,"2019-10",769942472,396699,1,1,FALSE,24733,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-04,24694670,88995,"2019-10",769942472,396699,1,1,FALSE,24695,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-03,24605675,9268,"2019-10",769942472,396699,1,1,FALSE,24606,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-02,24596407,7435,"2019-10",769942472,396699,1,1,FALSE,24596,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"barackobama",2019-10-01,24588972,5179,"2019-10",769942472,396699,1,1,FALSE,24589,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-31,3818042,2424,"2019-10",116979533,86473,3,3,FALSE,3818,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-30,3815618,2968,"2019-10",116979533,86473,3,3,FALSE,3816,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-29,3812650,2077,"2019-10",116979533,86473,3,3,FALSE,3813,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-28,3810573,2371,"2019-10",116979533,86473,3,3,FALSE,3811,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-27,3808202,3482,"2019-10",116979533,86473,3,3,FALSE,3808,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-26,3804720,4708,"2019-10",116979533,86473,3,3,FALSE,3805,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-25,3800012,4319,"2019-10",116979533,86473,3,3,FALSE,3800,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-24,3795693,3147,"2019-10",116979533,86473,3,3,FALSE,3796,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-23,3792546,2864,"2019-10",116979533,86473,3,3,FALSE,3793,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-22,3789682,3163,"2019-10",116979533,86473,3,3,FALSE,3790,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
"berniesanders",2019-10-21,3786519,4015,"2019-10",116979533,86473,3,3,FALSE,3787,NA,"Coronavirus yet to occur","2019-10 :  Coronavirus yet to occur"
