"","identifier","Politician","date","word","sentiment","event_index"
"13943",1356,"Elizabeth Warren",2020-01-07,"debt","sadness","2"
"13944",1356,"Elizabeth Warren",2020-01-07,"relief","positive","2"
"13945",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","anger","2"
"13946",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","disgust","2"
"13947",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","fear","2"
"13948",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","negative","2"
"13949",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","sadness","2"
"13950",1356,"Elizabeth Warren",2020-01-07,"giving","positive","2"
"13951",1356,"Elizabeth Warren",2020-01-07,"flexibility","positive","2"
"13952",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","anger","2"
"13953",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","disgust","2"
"13954",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","fear","2"
"13955",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","negative","2"
"13956",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","sadness","2"
"13957",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","anger","2"
"13958",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","disgust","2"
"13959",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","fear","2"
"13960",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","negative","2"
"13961",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","sadness","2"
"13962",1356,"Elizabeth Warren",2020-01-07,"protect","positive","2"
"13963",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","anger","2"
"13964",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","disgust","2"
"13965",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","fear","2"
"13966",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","negative","2"
"13967",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","sadness","2"
"13968",1356,"Elizabeth Warren",2020-01-07,"absurd","negative","2"
"13969",1356,"Elizabeth Warren",2020-01-07,"impossible","negative","2"
"13970",1356,"Elizabeth Warren",2020-01-07,"impossible","sadness","2"
"13971",1356,"Elizabeth Warren",2020-01-07,"discharge","negative","2"
"13972",1356,"Elizabeth Warren",2020-01-07,"debt","negative","2"
"13973",1356,"Elizabeth Warren",2020-01-07,"debt","sadness","2"
"13974",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","anger","2"
"13975",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","disgust","2"
"13976",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","fear","2"
"13977",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","negative","2"
"13978",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","sadness","2"
"13979",1356,"Elizabeth Warren",2020-01-07,"shameful","negative","2"
"13980",1356,"Elizabeth Warren",2020-01-07,"shameful","sadness","2"
"13981",1356,"Elizabeth Warren",2020-01-07,"plague","disgust","2"
"13982",1356,"Elizabeth Warren",2020-01-07,"plague","fear","2"
"13983",1356,"Elizabeth Warren",2020-01-07,"plague","negative","2"
"13984",1356,"Elizabeth Warren",2020-01-07,"plague","sadness","2"
"13985",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","anger","2"
"13986",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","disgust","2"
"13987",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","fear","2"
"13988",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","negative","2"
"13989",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","sadness","2"
"13990",1356,"Elizabeth Warren",2020-01-07,"system","trust","2"
"13991",1356,"Elizabeth Warren",2020-01-07,"abuse","anger","2"
"13992",1356,"Elizabeth Warren",2020-01-07,"abuse","disgust","2"
"13993",1356,"Elizabeth Warren",2020-01-07,"abuse","fear","2"
"13994",1356,"Elizabeth Warren",2020-01-07,"abuse","negative","2"
"13995",1356,"Elizabeth Warren",2020-01-07,"abuse","sadness","2"
"13996",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","anger","2"
"13997",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","disgust","2"
"13998",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","fear","2"
"13999",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","negative","2"
"14000",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","sadness","2"
"14001",1356,"Elizabeth Warren",2020-01-07,"system","trust","2"
"14002",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","anger","2"
"14003",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","disgust","2"
"14004",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","fear","2"
"14005",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","negative","2"
"14006",1356,"Elizabeth Warren",2020-01-07,"bankruptcy","sadness","2"
"14007",1356,"Elizabeth Warren",2020-01-07,"reckless","anger","2"
"14008",1356,"Elizabeth Warren",2020-01-07,"reckless","fear","2"
"14009",1356,"Elizabeth Warren",2020-01-07,"reckless","negative","2"
"14010",1356,"Elizabeth Warren",2020-01-07,"irresponsible","negative","2"
"14011",1356,"Elizabeth Warren",2020-01-07,"truth","positive","2"
"14012",1356,"Elizabeth Warren",2020-01-07,"truth","trust","2"
"14013",1356,"Elizabeth Warren",2020-01-07,"rising","anticipation","2"
"14014",1356,"Elizabeth Warren",2020-01-07,"rising","joy","2"
"14015",1356,"Elizabeth Warren",2020-01-07,"rising","positive","2"
"14016",1356,"Elizabeth Warren",2020-01-07,"wages","joy","2"
"14017",1356,"Elizabeth Warren",2020-01-07,"wages","positive","2"
"14018",1356,"Elizabeth Warren",2020-01-07,"crisis","negative","2"
"14019",1356,"Elizabeth Warren",2020-01-07,"relief","positive","2"
"14020",1356,"Elizabeth Warren",2020-01-07,"plan","anticipation","2"
"14021",1357,"Elizabeth Warren",2020-01-06,"ground","trust","2"
"14022",1357,"Elizabeth Warren",2020-01-06,"impression","positive","2"
"14023",1358,"Elizabeth Warren",2020-01-06,"fighting","anger","2"
"14024",1358,"Elizabeth Warren",2020-01-06,"fighting","negative","2"
"14025",1358,"Elizabeth Warren",2020-01-06,"chance","surprise","2"
"14026",1359,"Elizabeth Warren",2020-01-06,"love","joy","2"
"14027",1359,"Elizabeth Warren",2020-01-06,"love","positive","2"
"14028",1359,"Elizabeth Warren",2020-01-06,"real","positive","2"
"14029",1359,"Elizabeth Warren",2020-01-06,"real","trust","2"
"14030",1359,"Elizabeth Warren",2020-01-06,"build","positive","2"
"14031",1359,"Elizabeth Warren",2020-01-06,"structural","trust","2"
"14032",1359,"Elizabeth Warren",2020-01-06,"change","fear","2"
"14033",1359,"Elizabeth Warren",2020-01-06,"ready","anticipation","2"
"14034",1360,"Elizabeth Warren",2020-01-06,"reckless","anger","2"
"14035",1360,"Elizabeth Warren",2020-01-06,"reckless","fear","2"
"14036",1360,"Elizabeth Warren",2020-01-06,"reckless","negative","2"
"14037",1360,"Elizabeth Warren",2020-01-06,"dangerous","fear","2"
"14038",1360,"Elizabeth Warren",2020-01-06,"dangerous","negative","2"
"14039",1360,"Elizabeth Warren",2020-01-06,"trump","surprise","2"
"14040",1360,"Elizabeth Warren",2020-01-06,"dangerous","fear","2"
"14041",1360,"Elizabeth Warren",2020-01-06,"dangerous","negative","2"
"14042",1360,"Elizabeth Warren",2020-01-06,"undermined","negative","2"
"14043",1360,"Elizabeth Warren",2020-01-06,"diplomatic","positive","2"
"14044",1360,"Elizabeth Warren",2020-01-06,"diplomatic","trust","2"
"14045",1360,"Elizabeth Warren",2020-01-06,"personal","trust","2"
"14046",1360,"Elizabeth Warren",2020-01-06,"gain","anticipation","2"
"14047",1360,"Elizabeth Warren",2020-01-06,"gain","joy","2"
"14048",1360,"Elizabeth Warren",2020-01-06,"gain","positive","2"
"14049",1360,"Elizabeth Warren",2020-01-06,"reckless","anger","2"
"14050",1360,"Elizabeth Warren",2020-01-06,"reckless","fear","2"
"14051",1360,"Elizabeth Warren",2020-01-06,"reckless","negative","2"
"14052",1360,"Elizabeth Warren",2020-01-06,"war","fear","2"
"14053",1360,"Elizabeth Warren",2020-01-06,"war","negative","2"
"14054",1361,"Elizabeth Warren",2020-01-06,"government","fear","2"
"14055",1361,"Elizabeth Warren",2020-01-06,"government","negative","2"
"14056",1361,"Elizabeth Warren",2020-01-06,"economy","trust","2"
"14057",1361,"Elizabeth Warren",2020-01-06,"opportunity","anticipation","2"
"14058",1361,"Elizabeth Warren",2020-01-06,"opportunity","positive","2"
"14059",1361,"Elizabeth Warren",2020-01-06,"fight","anger","2"
"14060",1361,"Elizabeth Warren",2020-01-06,"fight","fear","2"
"14061",1361,"Elizabeth Warren",2020-01-06,"fight","negative","2"
"14062",1362,"Elizabeth Warren",2020-01-06,"fighting","anger","2"
"14063",1362,"Elizabeth Warren",2020-01-06,"fighting","negative","2"
"14064",1362,"Elizabeth Warren",2020-01-06,"time","anticipation","2"
"14065",1362,"Elizabeth Warren",2020-01-06,"fight","anger","2"
"14066",1362,"Elizabeth Warren",2020-01-06,"fight","fear","2"
"14067",1362,"Elizabeth Warren",2020-01-06,"fight","negative","2"
"14068",1363,"Elizabeth Warren",2020-01-06,"powerful","anger","2"
"14069",1363,"Elizabeth Warren",2020-01-06,"powerful","anticipation","2"
"14070",1363,"Elizabeth Warren",2020-01-06,"powerful","disgust","2"
"14071",1363,"Elizabeth Warren",2020-01-06,"powerful","fear","2"
"14072",1363,"Elizabeth Warren",2020-01-06,"powerful","joy","2"
"14073",1363,"Elizabeth Warren",2020-01-06,"powerful","positive","2"
"14074",1363,"Elizabeth Warren",2020-01-06,"powerful","trust","2"
"14075",1363,"Elizabeth Warren",2020-01-06,"bold","positive","2"
"14076",1363,"Elizabeth Warren",2020-01-06,"progressive","positive","2"
"14077",1363,"Elizabeth Warren",2020-01-06,"change","fear","2"
"14078",1363,"Elizabeth Warren",2020-01-06,"fight","anger","2"
"14079",1363,"Elizabeth Warren",2020-01-06,"fight","fear","2"
"14080",1363,"Elizabeth Warren",2020-01-06,"fight","negative","2"
"14081",1363,"Elizabeth Warren",2020-01-06,"opportunity","anticipation","2"
"14082",1363,"Elizabeth Warren",2020-01-06,"opportunity","positive","2"
"14083",1364,"Elizabeth Warren",2020-01-05,"fight","anger","2"
"14084",1364,"Elizabeth Warren",2020-01-05,"fight","fear","2"
"14085",1364,"Elizabeth Warren",2020-01-05,"fight","negative","2"
"14086",1364,"Elizabeth Warren",2020-01-05,"pick","positive","2"
"14087",1364,"Elizabeth Warren",2020-01-05,"build","positive","2"
"14088",1364,"Elizabeth Warren",2020-01-05,"fighting","anger","2"
"14089",1364,"Elizabeth Warren",2020-01-05,"fighting","negative","2"
"14090",1365,"Elizabeth Warren",2020-01-05,"fear","anger","2"
"14091",1365,"Elizabeth Warren",2020-01-05,"fear","fear","2"
"14092",1365,"Elizabeth Warren",2020-01-05,"fear","negative","2"
"14093",1365,"Elizabeth Warren",2020-01-05,"boldness","positive","2"
"14094",1365,"Elizabeth Warren",2020-01-05,"challenge","anger","2"
"14095",1365,"Elizabeth Warren",2020-01-05,"challenge","fear","2"
"14096",1365,"Elizabeth Warren",2020-01-05,"challenge","negative","2"
"14097",1365,"Elizabeth Warren",2020-01-05,"ready","anticipation","2"
"14098",1365,"Elizabeth Warren",2020-01-05,"fight","anger","2"
"14099",1365,"Elizabeth Warren",2020-01-05,"fight","fear","2"
"14100",1365,"Elizabeth Warren",2020-01-05,"fight","negative","2"
"14101",1368,"Elizabeth Warren",2020-01-04,"official","trust","2"
"14102",1368,"Elizabeth Warren",2020-01-04,"time","anticipation","2"
"14103",1369,"Elizabeth Warren",2020-01-04,"chaos","anger","2"
"14104",1369,"Elizabeth Warren",2020-01-04,"chaos","fear","2"
"14105",1369,"Elizabeth Warren",2020-01-04,"chaos","negative","2"
"14106",1369,"Elizabeth Warren",2020-01-04,"chaos","sadness","2"
"14107",1369,"Elizabeth Warren",2020-01-04,"ugliness","disgust","2"
"14108",1369,"Elizabeth Warren",2020-01-04,"ugliness","fear","2"
"14109",1369,"Elizabeth Warren",2020-01-04,"ugliness","negative","2"
"14110",1369,"Elizabeth Warren",2020-01-04,"ugliness","sadness","2"
"14111",1369,"Elizabeth Warren",2020-01-04,"halfway","negative","2"
"14112",1369,"Elizabeth Warren",2020-01-04,"fight","anger","2"
"14113",1369,"Elizabeth Warren",2020-01-04,"fight","fear","2"
"14114",1369,"Elizabeth Warren",2020-01-04,"fight","negative","2"
"14115",1369,"Elizabeth Warren",2020-01-04,"concord","positive","2"
"14116",1369,"Elizabeth Warren",2020-01-04,"concord","trust","2"
"14117",1369,"Elizabeth Warren",2020-01-04,"build","positive","2"
"14118",1370,"Elizabeth Warren",2020-01-03,"fight","anger","2"
"14119",1370,"Elizabeth Warren",2020-01-03,"fight","fear","2"
"14120",1370,"Elizabeth Warren",2020-01-03,"fight","negative","2"
"14121",1370,"Elizabeth Warren",2020-01-03,"justice","positive","2"
"14122",1370,"Elizabeth Warren",2020-01-03,"justice","trust","2"
"14123",1370,"Elizabeth Warren",2020-01-03,"inclusion","trust","2"
"14124",1370,"Elizabeth Warren",2020-01-03,"fighting","anger","2"
"14125",1370,"Elizabeth Warren",2020-01-03,"fighting","negative","2"
"14126",1370,"Elizabeth Warren",2020-01-03,"opportunity","anticipation","2"
"14127",1370,"Elizabeth Warren",2020-01-03,"opportunity","positive","2"
"14128",1370,"Elizabeth Warren",2020-01-03,"ill","anger","2"
"14129",1370,"Elizabeth Warren",2020-01-03,"ill","disgust","2"
"14130",1370,"Elizabeth Warren",2020-01-03,"ill","fear","2"
"14131",1370,"Elizabeth Warren",2020-01-03,"ill","negative","2"
"14132",1370,"Elizabeth Warren",2020-01-03,"ill","sadness","2"
"14133",1370,"Elizabeth Warren",2020-01-03,"fighting","anger","2"
"14134",1370,"Elizabeth Warren",2020-01-03,"fighting","negative","2"
"14135",1370,"Elizabeth Warren",2020-01-03,"plan","anticipation","2"
"14136",1370,"Elizabeth Warren",2020-01-03,"fight","anger","2"
"14137",1370,"Elizabeth Warren",2020-01-03,"fight","fear","2"
"14138",1370,"Elizabeth Warren",2020-01-03,"fight","negative","2"
"14139",1370,"Elizabeth Warren",2020-01-03,"justice","positive","2"
"14140",1370,"Elizabeth Warren",2020-01-03,"justice","trust","2"
"14141",1370,"Elizabeth Warren",2020-01-03,"inclusion","trust","2"
"14142",1373,"Elizabeth Warren",2020-01-03,"teacher","positive","2"
"14143",1373,"Elizabeth Warren",2020-01-03,"teacher","trust","2"
"14144",1373,"Elizabeth Warren",2020-01-03,"agreed","positive","2"
"14145",1373,"Elizabeth Warren",2020-01-03,"agreed","trust","2"
"14146",1373,"Elizabeth Warren",2020-01-03,"teacher","positive","2"
"14147",1373,"Elizabeth Warren",2020-01-03,"teacher","trust","2"
"14148",1373,"Elizabeth Warren",2020-01-03,"white","anticipation","2"
"14149",1373,"Elizabeth Warren",2020-01-03,"white","joy","2"
"14150",1373,"Elizabeth Warren",2020-01-03,"white","positive","2"
"14151",1373,"Elizabeth Warren",2020-01-03,"white","trust","2"
"14152",1373,"Elizabeth Warren",2020-01-03,"grateful","positive","2"
"14153",1374,"Elizabeth Warren",2020-01-03,"hit","anger","2"
"14154",1374,"Elizabeth Warren",2020-01-03,"hit","negative","2"
"14155",1374,"Elizabeth Warren",2020-01-03,"grateful","positive","2"
"14156",1374,"Elizabeth Warren",2020-01-03,"supporting","positive","2"
"14157",1374,"Elizabeth Warren",2020-01-03,"supporting","trust","2"
"14158",1374,"Elizabeth Warren",2020-01-03,"team","trust","2"
"14159",1374,"Elizabeth Warren",2020-01-03,"ready","anticipation","2"
"14160",1374,"Elizabeth Warren",2020-01-03,"fight","anger","2"
"14161",1374,"Elizabeth Warren",2020-01-03,"fight","fear","2"
"14162",1374,"Elizabeth Warren",2020-01-03,"fight","negative","2"
"14163",1376,"Elizabeth Warren",2020-01-02,"president","positive","2"
"14164",1376,"Elizabeth Warren",2020-01-02,"president","trust","2"
"14165",1376,"Elizabeth Warren",2020-01-02,"protecting","positive","2"
"14166",1376,"Elizabeth Warren",2020-01-02,"protecting","trust","2"
"14167",1376,"Elizabeth Warren",2020-01-02,"equality","joy","2"
"14168",1376,"Elizabeth Warren",2020-01-02,"equality","positive","2"
"14169",1376,"Elizabeth Warren",2020-01-02,"equality","trust","2"
"14170",1376,"Elizabeth Warren",2020-01-02,"top","anticipation","2"
"14171",1376,"Elizabeth Warren",2020-01-02,"top","positive","2"
"14172",1376,"Elizabeth Warren",2020-01-02,"top","trust","2"
"14173",1376,"Elizabeth Warren",2020-01-02,"inclusive","positive","2"
"14174",1376,"Elizabeth Warren",2020-01-02,"plan","anticipation","2"
"14175",1377,"Elizabeth Warren",2020-01-02,"letter","anticipation","2"
"14176",1377,"Elizabeth Warren",2020-01-02,"brother","positive","2"
"14177",1377,"Elizabeth Warren",2020-01-02,"brother","trust","2"
"14178",1377,"Elizabeth Warren",2020-01-02,"promise","joy","2"
"14179",1377,"Elizabeth Warren",2020-01-02,"promise","positive","2"
"14180",1377,"Elizabeth Warren",2020-01-02,"promise","trust","2"
"14181",1377,"Elizabeth Warren",2020-01-02,"fight","anger","2"
"14182",1377,"Elizabeth Warren",2020-01-02,"fight","fear","2"
"14183",1377,"Elizabeth Warren",2020-01-02,"fight","negative","2"
"14184",1377,"Elizabeth Warren",2020-01-02,"determined","positive","2"
"14185",1377,"Elizabeth Warren",2020-01-02,"community","positive","2"
"14186",1378,"Elizabeth Warren",2020-01-02,"disability","negative","2"
"14187",1378,"Elizabeth Warren",2020-01-02,"disability","sadness","2"
"14188",1378,"Elizabeth Warren",2020-01-02,"organized","positive","2"
"14189",1378,"Elizabeth Warren",2020-01-02,"fight","anger","2"
"14190",1378,"Elizabeth Warren",2020-01-02,"fight","fear","2"
"14191",1378,"Elizabeth Warren",2020-01-02,"fight","negative","2"
"14192",1378,"Elizabeth Warren",2020-01-02,"injustice","anger","2"
"14193",1378,"Elizabeth Warren",2020-01-02,"injustice","negative","2"
"14194",1378,"Elizabeth Warren",2020-01-02,"progress","anticipation","2"
"14195",1378,"Elizabeth Warren",2020-01-02,"progress","joy","2"
"14196",1378,"Elizabeth Warren",2020-01-02,"progress","positive","2"
"14197",1378,"Elizabeth Warren",2020-01-02,"ground","trust","2"
"14198",1378,"Elizabeth Warren",2020-01-02,"cover","trust","2"
"14199",1378,"Elizabeth Warren",2020-01-02,"president","positive","2"
"14200",1378,"Elizabeth Warren",2020-01-02,"president","trust","2"
"14201",1378,"Elizabeth Warren",2020-01-02,"protecting","positive","2"
"14202",1378,"Elizabeth Warren",2020-01-02,"protecting","trust","2"
"14203",1378,"Elizabeth Warren",2020-01-02,"equality","joy","2"
"14204",1378,"Elizabeth Warren",2020-01-02,"equality","positive","2"
"14205",1378,"Elizabeth Warren",2020-01-02,"equality","trust","2"
"14206",1378,"Elizabeth Warren",2020-01-02,"top","anticipation","2"
"14207",1378,"Elizabeth Warren",2020-01-02,"top","positive","2"
"14208",1378,"Elizabeth Warren",2020-01-02,"top","trust","2"
"14209",1378,"Elizabeth Warren",2020-01-02,"partner","positive","2"
"14210",1378,"Elizabeth Warren",2020-01-02,"disability","negative","2"
"14211",1378,"Elizabeth Warren",2020-01-02,"disability","sadness","2"
"14212",1378,"Elizabeth Warren",2020-01-02,"community","positive","2"
"14213",1378,"Elizabeth Warren",2020-01-02,"fight","anger","2"
"14214",1378,"Elizabeth Warren",2020-01-02,"fight","fear","2"
"14215",1378,"Elizabeth Warren",2020-01-02,"fight","negative","2"
"14216",1378,"Elizabeth Warren",2020-01-02,"justice","positive","2"
"14217",1378,"Elizabeth Warren",2020-01-02,"justice","trust","2"
"14218",1378,"Elizabeth Warren",2020-01-02,"fight","anger","2"
"14219",1378,"Elizabeth Warren",2020-01-02,"fight","fear","2"
"14220",1378,"Elizabeth Warren",2020-01-02,"fight","negative","2"
"14221",1378,"Elizabeth Warren",2020-01-02,"economy","trust","2"
"14222",1378,"Elizabeth Warren",2020-01-02,"fair","positive","2"
"14223",1378,"Elizabeth Warren",2020-01-02,"wages","joy","2"
"14224",1378,"Elizabeth Warren",2020-01-02,"wages","positive","2"
"14225",1378,"Elizabeth Warren",2020-01-02,"providing","anticipation","2"
"14226",1378,"Elizabeth Warren",2020-01-02,"providing","joy","2"
"14227",1378,"Elizabeth Warren",2020-01-02,"providing","positive","2"
"14228",1378,"Elizabeth Warren",2020-01-02,"providing","trust","2"
"14229",1378,"Elizabeth Warren",2020-01-02,"crucial","positive","2"
"14230",1378,"Elizabeth Warren",2020-01-02,"crucial","trust","2"
"14231",1378,"Elizabeth Warren",2020-01-02,"technology","positive","2"
"14232",1378,"Elizabeth Warren",2020-01-02,"advance","anticipation","2"
"14233",1378,"Elizabeth Warren",2020-01-02,"advance","fear","2"
"14234",1378,"Elizabeth Warren",2020-01-02,"advance","joy","2"
"14235",1378,"Elizabeth Warren",2020-01-02,"advance","positive","2"
"14236",1378,"Elizabeth Warren",2020-01-02,"advance","surprise","2"
"14237",1378,"Elizabeth Warren",2020-01-02,"discriminate","anger","2"
"14238",1378,"Elizabeth Warren",2020-01-02,"discriminate","negative","2"
"14239",1378,"Elizabeth Warren",2020-01-02,"discriminate","sadness","2"
"14240",1378,"Elizabeth Warren",2020-01-02,"criminal","anger","2"
"14241",1378,"Elizabeth Warren",2020-01-02,"criminal","disgust","2"
"14242",1378,"Elizabeth Warren",2020-01-02,"criminal","fear","2"
"14243",1378,"Elizabeth Warren",2020-01-02,"criminal","negative","2"
"14244",1378,"Elizabeth Warren",2020-01-02,"justice","positive","2"
"14245",1378,"Elizabeth Warren",2020-01-02,"justice","trust","2"
"14246",1378,"Elizabeth Warren",2020-01-02,"protecting","positive","2"
"14247",1378,"Elizabeth Warren",2020-01-02,"protecting","trust","2"
"14248",1378,"Elizabeth Warren",2020-01-02,"discrimination","anger","2"
"14249",1378,"Elizabeth Warren",2020-01-02,"discrimination","disgust","2"
"14250",1378,"Elizabeth Warren",2020-01-02,"discrimination","fear","2"
"14251",1378,"Elizabeth Warren",2020-01-02,"discrimination","negative","2"
"14252",1378,"Elizabeth Warren",2020-01-02,"discrimination","sadness","2"
"14253",1378,"Elizabeth Warren",2020-01-02,"safeguard","positive","2"
"14254",1378,"Elizabeth Warren",2020-01-02,"safeguard","trust","2"
"14255",1378,"Elizabeth Warren",2020-01-02,"civil","positive","2"
"14256",1378,"Elizabeth Warren",2020-01-02,"democracy","positive","2"
"14257",1378,"Elizabeth Warren",2020-01-02,"inclusive","positive","2"
"14258",1378,"Elizabeth Warren",2020-01-02,"accessible","positive","2"
"14259",1378,"Elizabeth Warren",2020-01-02,"green","joy","2"
"14260",1378,"Elizabeth Warren",2020-01-02,"green","positive","2"
"14261",1378,"Elizabeth Warren",2020-01-02,"green","trust","2"
"14262",1378,"Elizabeth Warren",2020-01-02,"strengthen","positive","2"
"14263",1378,"Elizabeth Warren",2020-01-02,"discrimination","anger","2"
"14264",1378,"Elizabeth Warren",2020-01-02,"discrimination","disgust","2"
"14265",1378,"Elizabeth Warren",2020-01-02,"discrimination","fear","2"
"14266",1378,"Elizabeth Warren",2020-01-02,"discrimination","negative","2"
"14267",1378,"Elizabeth Warren",2020-01-02,"discrimination","sadness","2"
"14268",1378,"Elizabeth Warren",2020-01-02,"fight","anger","2"
"14269",1378,"Elizabeth Warren",2020-01-02,"fight","fear","2"
"14270",1378,"Elizabeth Warren",2020-01-02,"fight","negative","2"
"14271",1378,"Elizabeth Warren",2020-01-02,"united","positive","2"
"14272",1378,"Elizabeth Warren",2020-01-02,"united","trust","2"
"14273",1378,"Elizabeth Warren",2020-01-02,"lead","positive","2"
"14274",1378,"Elizabeth Warren",2020-01-02,"fight","anger","2"
"14275",1378,"Elizabeth Warren",2020-01-02,"fight","fear","2"
"14276",1378,"Elizabeth Warren",2020-01-02,"fight","negative","2"
"14277",1378,"Elizabeth Warren",2020-01-02,"disability","negative","2"
"14278",1378,"Elizabeth Warren",2020-01-02,"disability","sadness","2"
"14279",1378,"Elizabeth Warren",2020-01-02,"opportunity","anticipation","2"
"14280",1378,"Elizabeth Warren",2020-01-02,"opportunity","positive","2"
"14281",1378,"Elizabeth Warren",2020-01-02,"inclusive","positive","2"
"14282",1378,"Elizabeth Warren",2020-01-02,"plan","anticipation","2"
"14283",1378,"Elizabeth Warren",2020-01-02,"word","positive","2"
"14284",1378,"Elizabeth Warren",2020-01-02,"word","trust","2"
"14285",1380,"Elizabeth Warren",2020-01-01,"crushed","anger","2"
"14286",1380,"Elizabeth Warren",2020-01-01,"crushed","disgust","2"
"14287",1380,"Elizabeth Warren",2020-01-01,"crushed","fear","2"
"14288",1380,"Elizabeth Warren",2020-01-01,"crushed","negative","2"
"14289",1380,"Elizabeth Warren",2020-01-01,"crushed","sadness","2"
"14290",1380,"Elizabeth Warren",2020-01-01,"debt","negative","2"
"14291",1380,"Elizabeth Warren",2020-01-01,"debt","sadness","2"
"14292",1380,"Elizabeth Warren",2020-01-01,"worrying","anticipation","2"
"14293",1380,"Elizabeth Warren",2020-01-01,"worrying","fear","2"
"14294",1380,"Elizabeth Warren",2020-01-01,"worrying","negative","2"
"14295",1380,"Elizabeth Warren",2020-01-01,"worrying","sadness","2"
"14296",1380,"Elizabeth Warren",2020-01-01,"afford","positive","2"
"14297",1381,"Elizabeth Warren",2019-12-31,"ahead","positive","1"
"14298",1381,"Elizabeth Warren",2019-12-31,"chaos","anger","1"
"14299",1381,"Elizabeth Warren",2019-12-31,"chaos","fear","1"
"14300",1381,"Elizabeth Warren",2019-12-31,"chaos","negative","1"
"14301",1381,"Elizabeth Warren",2019-12-31,"chaos","sadness","1"
"14302",1381,"Elizabeth Warren",2019-12-31,"ugliness","disgust","1"
"14303",1381,"Elizabeth Warren",2019-12-31,"ugliness","fear","1"
"14304",1381,"Elizabeth Warren",2019-12-31,"ugliness","negative","1"
"14305",1381,"Elizabeth Warren",2019-12-31,"ugliness","sadness","1"
"14306",1381,"Elizabeth Warren",2019-12-31,"courage","positive","1"
"14307",1381,"Elizabeth Warren",2019-12-31,"fight","anger","1"
"14308",1381,"Elizabeth Warren",2019-12-31,"fight","fear","1"
"14309",1381,"Elizabeth Warren",2019-12-31,"fight","negative","1"
"14310",1381,"Elizabeth Warren",2019-12-31,"happy","anticipation","1"
"14311",1381,"Elizabeth Warren",2019-12-31,"happy","joy","1"
"14312",1381,"Elizabeth Warren",2019-12-31,"happy","positive","1"
"14313",1381,"Elizabeth Warren",2019-12-31,"happy","trust","1"
"14314",1382,"Elizabeth Warren",2019-12-31,"fight","anger","1"
"14315",1382,"Elizabeth Warren",2019-12-31,"fight","fear","1"
"14316",1382,"Elizabeth Warren",2019-12-31,"fight","negative","1"
"14317",1382,"Elizabeth Warren",2019-12-31,"safe","joy","1"
"14318",1382,"Elizabeth Warren",2019-12-31,"safe","positive","1"
"14319",1382,"Elizabeth Warren",2019-12-31,"safe","trust","1"
"14320",1382,"Elizabeth Warren",2019-12-31,"happy","anticipation","1"
"14321",1382,"Elizabeth Warren",2019-12-31,"happy","joy","1"
"14322",1382,"Elizabeth Warren",2019-12-31,"happy","positive","1"
"14323",1382,"Elizabeth Warren",2019-12-31,"happy","trust","1"
"14324",1384,"Elizabeth Warren",2019-12-31,"fight","anger","1"
"14325",1384,"Elizabeth Warren",2019-12-31,"fight","fear","1"
"14326",1384,"Elizabeth Warren",2019-12-31,"fight","negative","1"
"14327",1384,"Elizabeth Warren",2019-12-31,"build","positive","1"
"14328",1386,"Elizabeth Warren",2019-12-31,"fight","anger","1"
"14329",1386,"Elizabeth Warren",2019-12-31,"fight","fear","1"
