"name","date","followers","followers_change","rank","republican","followers_1k","description","date_label"
"realdonaldtrump",2020-05-06,19532290,13050,2,TRUE,19532,"US leads world in confirmed cases","2020-05-06 :  US leads world in confirmed cases"
"sentedcruz",2020-05-06,472540,104,6,TRUE,473,"US leads world in confirmed cases","2020-05-06 :  US leads world in confirmed cases"
"barackobama",2020-05-07,27640783,16229,1,FALSE,27641,"US leads world in confirmed cases","2020-05-07 :  US leads world in confirmed cases"
"berniesanders",2020-05-07,4960039,-1055,3,FALSE,4960,"US leads world in confirmed cases","2020-05-07 :  US leads world in confirmed cases"
"joebiden",2020-05-07,1988487,6660,5,FALSE,1988,"US leads world in confirmed cases","2020-05-07 :  US leads world in confirmed cases"
"elizabethwarren",2020-05-07,2388136,526,4,FALSE,2388,"US leads world in confirmed cases","2020-05-07 :  US leads world in confirmed cases"
"realdonaldtrump",2020-05-07,19551313,19023,2,TRUE,19551,"US leads world in confirmed cases","2020-05-07 :  US leads world in confirmed cases"
"sentedcruz",2020-05-07,472700,160,6,TRUE,473,"US leads world in confirmed cases","2020-05-07 :  US leads world in confirmed cases"
"barackobama",2020-05-08,27654108,13325,1,FALSE,27654,"US leads world in confirmed cases","2020-05-08 :  US leads world in confirmed cases"
"berniesanders",2020-05-08,4965072,5033,3,FALSE,4965,"US leads world in confirmed cases","2020-05-08 :  US leads world in confirmed cases"
"joebiden",2020-05-08,1996836,8349,5,FALSE,1997,"US leads world in confirmed cases","2020-05-08 :  US leads world in confirmed cases"
"elizabethwarren",2020-05-08,2388992,856,4,FALSE,2389,"US leads world in confirmed cases","2020-05-08 :  US leads world in confirmed cases"
"realdonaldtrump",2020-05-08,19567065,15752,2,TRUE,19567,"US leads world in confirmed cases","2020-05-08 :  US leads world in confirmed cases"
"sentedcruz",2020-05-08,472805,105,6,TRUE,473,"US leads world in confirmed cases","2020-05-08 :  US leads world in confirmed cases"
"barackobama",2020-05-09,27666786,12678,1,FALSE,27667,"US leads world in confirmed cases","2020-05-09 :  US leads world in confirmed cases"
"berniesanders",2020-05-09,4967343,2271,3,FALSE,4967,"US leads world in confirmed cases","2020-05-09 :  US leads world in confirmed cases"
"joebiden",2020-05-09,2005024,8188,5,FALSE,2005,"US leads world in confirmed cases","2020-05-09 :  US leads world in confirmed cases"
"elizabethwarren",2020-05-09,2389473,481,4,FALSE,2389,"US leads world in confirmed cases","2020-05-09 :  US leads world in confirmed cases"
"realdonaldtrump",2020-05-09,19576353,9288,2,TRUE,19576,"US leads world in confirmed cases","2020-05-09 :  US leads world in confirmed cases"
"sentedcruz",2020-05-09,473444,639,6,TRUE,473,"US leads world in confirmed cases","2020-05-09 :  US leads world in confirmed cases"
"barackobama",2020-05-10,27686353,19567,1,FALSE,27686,"US leads world in confirmed cases","2020-05-10 :  US leads world in confirmed cases"
"berniesanders",2020-05-10,4967883,540,3,FALSE,4968,"US leads world in confirmed cases","2020-05-10 :  US leads world in confirmed cases"
"joebiden",2020-05-10,2012387,7363,5,FALSE,2012,"US leads world in confirmed cases","2020-05-10 :  US leads world in confirmed cases"
"elizabethwarren",2020-05-10,2389726,253,4,FALSE,2390,"US leads world in confirmed cases","2020-05-10 :  US leads world in confirmed cases"
"realdonaldtrump",2020-05-10,19598511,22158,2,TRUE,19599,"US leads world in confirmed cases","2020-05-10 :  US leads world in confirmed cases"
"sentedcruz",2020-05-10,473837,393,6,TRUE,474,"US leads world in confirmed cases","2020-05-10 :  US leads world in confirmed cases"
"barackobama",2020-05-11,27722653,36300,1,FALSE,27723,"US leads world in confirmed cases","2020-05-11 :  US leads world in confirmed cases"
"berniesanders",2020-05-11,4967428,-455,3,FALSE,4967,"US leads world in confirmed cases","2020-05-11 :  US leads world in confirmed cases"
"joebiden",2020-05-11,2018044,5657,5,FALSE,2018,"US leads world in confirmed cases","2020-05-11 :  US leads world in confirmed cases"
"elizabethwarren",2020-05-11,2389853,127,4,FALSE,2390,"US leads world in confirmed cases","2020-05-11 :  US leads world in confirmed cases"
"realdonaldtrump",2020-05-11,19625872,27361,2,TRUE,19626,"US leads world in confirmed cases","2020-05-11 :  US leads world in confirmed cases"
"sentedcruz",2020-05-11,473988,151,6,TRUE,474,"US leads world in confirmed cases","2020-05-11 :  US leads world in confirmed cases"
